"","MEASID","Site","LonPoint","LatPoint","sm","ID","Zone","Notes","Veg_Orig","Trip","Veg","Year"
"2629",5356,"GBW6",-118.6660707,36.73272382,7.860001,3255,"ZONE 00025","under thick duff and dead grass (4-5"")","Wet Meadow","2017_Late","dense meadow","2017"
"2630",5357,"GBW6",-118.6660598,36.73273387,4.11,3255,"ZONE 00025","under thick duff and dead grass (4-5"")","Wet Meadow","2017_Late","dense meadow","2017"
"2631",5358,"GBW6",-118.6660489,36.73274392,11.26,3255,"ZONE 00025","under thick duff and dead grass (4-5"")","Wet Meadow","2017_Late","dense meadow","2017"
"2632",5359,"GBW6",-118.666038,36.73275397,12.67,3255,"ZONE 00025","under 8"" duff","Wet Meadow","2017_Late","dense meadow","2017"
"2633",5360,"GBW6",-118.6660271,36.73276402,3.06,3255,"ZONE 00025","3.06","Wet Meadow","2017_Late","dense meadow","2017"
"2634",5361,"GBW6",-118.6660162,36.73277407,17.02,3255,"ZONE 00025","17.02","Wet Meadow","2017_Late","dense meadow","2017"
"2635",5362,"GBW6",-118.6660053,36.73278412,12.27,3255,"ZONE 00025","12.27","Wet Meadow","2017_Late","dense meadow","2017"
"2636",5363,"GBW6",-118.6659944,36.73279417,8.66,3255,"ZONE 00025","8.66","Wet Meadow","2017_Late","dense meadow","2017"
"2637",5364,"GBW6",-118.6659835,36.73280422,11.35,3255,"ZONE 00025","11.35","Wet Meadow","2017_Late","dense meadow","2017"
"2638",5365,"GBW6",-118.6659726,36.73281427,29.55,3255,"ZONE 00025","29.55","Wet Meadow","2017_Late","dense meadow","2017"
"2639",5366,"GBW6",-118.6659617,36.73282432,29.06,3255,"ZONE 00025","29.06","Wet Meadow","2017_Late","dense meadow","2017"
"2640",5367,"GBW6",-118.6659508,36.73283437,27.83,3255,"ZONE 00025","27.83","Wet Meadow","2017_Late","dense meadow","2017"
"2641",5368,"GBW6",-118.6659399,36.73284442,15.53,3255,"ZONE 00025","15.53","Wet Meadow","2017_Late","dense meadow","2017"
"2642",5369,"GBW6",-118.665929,36.73285447,16.48,3255,"ZONE 00025","16.48","Wet Meadow","2017_Late","dense meadow","2017"
"2643",5370,"GBW6",-118.6659181,36.73286452,21.42,3255,"ZONE 00025","WPT 939","Wet Meadow","2017_Late","dense meadow","2017"
"2644",13457,"GBW6",-118.6662231,36.73274286,0,3255,"[Unspecified Zone]","Lush/meadow understory with Forest overstory 0' - 40'; WPT 1297","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2645",13458,"GBW6",-118.666203,36.73271111,0.42,1329,"ZONE 00095","Lush/meadow understory with Forest overstory 0' - 40'","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2646",13459,"GBW6",-118.6662103,36.73275536,1.81,3255,"[Unspecified Zone]","1.81","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2647",13460,"GBW6",-118.6661901,36.73272361,1.12,1329,"ZONE 00095","1.1200000000000001","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2648",13461,"GBW6",-118.6661975,36.73276786,2.47,3255,"[Unspecified Zone]","Under decomposing Log","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2649",13462,"GBW6",-118.6661773,36.73273611,1.71,1329,"ZONE 00095","Under decomposing Log","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2650",13463,"GBW6",-118.6661847,36.73278036,0,3255,"[Unspecified Zone]","0","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2651",13464,"GBW6",-118.6661645,36.73274861,0,1329,"ZONE 00095","0","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2652",13465,"GBW6",-118.6661719,36.73279286,2.6,3255,"[Unspecified Zone]","2.6","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2653",13466,"GBW6",-118.6661517,36.73276111,0.94,1329,"ZONE 00095","0.94","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2654",13467,"GBW6",-118.6661591,36.73280537,4.69,3255,"[Unspecified Zone]","4.6900000000000004","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2655",13468,"GBW6",-118.6661389,36.73277361,0,1329,"ZONE 00095","0","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2656",13469,"GBW6",-118.6661463,36.73281787,0.13,3255,"[Unspecified Zone]","0.13","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2657",13470,"GBW6",-118.6661261,36.73278612,0.41,1329,"ZONE 00095","0.41","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2658",13471,"GBW6",-118.6661335,36.73283037,0,3255,"[Unspecified Zone]","0","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2659",13472,"GBW6",-118.6661133,36.73279862,1.03,1329,"ZONE 00095","1.03","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2660",13473,"GBW6",-118.6661207,36.73284287,0.59,3255,"[Unspecified Zone]","Meadow Veg 40' - 100'","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2661",13474,"GBW6",-118.6661005,36.73281112,2.8,1329,"ZONE 00095","Meadow Veg 40' - 100'","Grass w/ Forest Overstory","2018_Early","mixed conifer","2018"
"2662",13475,"GBW6",-118.6661079,36.73285537,2.22,3255,"[Unspecified Zone]","2.2200000000000002","Wet Meadow","2018_Early","dense meadow","2018"
"2663",13476,"GBW6",-118.6660877,36.73282362,1.19,1329,"ZONE 00095","1.19","Wet Meadow","2018_Early","dense meadow","2018"
"2664",13477,"GBW6",-118.6660951,36.73286787,5.49,3255,"[Unspecified Zone]","5.49","Wet Meadow","2018_Early","dense meadow","2018"
"2665",13478,"GBW6",-118.6660749,36.73283612,4.75,1329,"ZONE 00095","4.75","Wet Meadow","2018_Early","dense meadow","2018"
"2666",13480,"GBW6",-118.6660621,36.73284862,2.62,1329,"ZONE 00095","2.62","Wet Meadow","2018_Early","dense meadow","2018"
"2667",13481,"GBW6",-118.6660695,36.73289288,2.84,3255,"[Unspecified Zone]","2.84","Wet Meadow","2018_Early","dense meadow","2018"
"2668",13482,"GBW6",-118.6660493,36.73286113,1.83,1329,"ZONE 00095","1.83","Wet Meadow","2018_Early","dense meadow","2018"
"2669",13483,"GBW6",-118.6660567,36.73290538,1.42,3255,"[Unspecified Zone]","1.42","Wet Meadow","2018_Early","dense meadow","2018"
"2670",13484,"GBW6",-118.6660365,36.73287363,0.21,1329,"ZONE 00095","0.21","Wet Meadow","2018_Early","dense meadow","2018"
"2671",13485,"GBW6",-118.6660439,36.73291788,0.58,3255,"[Unspecified Zone]","Hummock","Wet Meadow","2018_Early","dense meadow","2018"
"2672",13486,"GBW6",-118.6660237,36.73288613,0,1329,"ZONE 00095","Hummock","Wet Meadow","2018_Early","dense meadow","2018"
"2673",13487,"GBW6",-118.6660311,36.73293038,1,3255,"[Unspecified Zone]","1","Wet Meadow","2018_Early","dense meadow","2018"
"2674",13488,"GBW6",-118.6660109,36.73289863,1.73,1329,"ZONE 00095","1.73","Wet Meadow","2018_Early","dense meadow","2018"
"2675",13489,"GBW6",-118.6660183,36.73294288,2.43,3255,"[Unspecified Zone]","2.4300000000000002","Wet Meadow","2018_Early","dense meadow","2018"
"2676",13490,"GBW6",-118.6659981,36.73291113,1.28,1329,"ZONE 00095","1.28","Wet Meadow","2018_Early","dense meadow","2018"
"2677",13491,"GBW6",-118.6660055,36.73295539,1.23,3255,"[Unspecified Zone]","1.23","Wet Meadow","2018_Early","dense meadow","2018"
"2678",13492,"GBW6",-118.6659853,36.73292363,1.03,1329,"ZONE 00095","1.03","Wet Meadow","2018_Early","dense meadow","2018"
"2679",13493,"GBW6",-118.6659927,36.73296789,14.35,3255,"[Unspecified Zone]","14.35","Wet Meadow","2018_Early","dense meadow","2018"
"2680",13494,"GBW6",-118.6659725,36.73293613,16.6,1329,"ZONE 00095","16.600000000000001","Wet Meadow","2018_Early","dense meadow","2018"
"2681",13495,"GBW6",-118.6659799,36.73298039,12.3,3255,"[Unspecified Zone]","12.3","Wet Meadow","2018_Early","dense meadow","2018"
"2682",13496,"GBW6",-118.6659597,36.73294864,3.06,1329,"ZONE 00095","3.06","Wet Meadow","2018_Early","dense meadow","2018"
"2683",13497,"GBW6",-118.665967,36.73299289,18.86,3255,"[Unspecified Zone]","WPT 1296","Wet Meadow","2018_Early","dense meadow","2018"
"2684",13498,"GBW6",-118.6659469,36.73296114,15.87,1329,"ZONE 00095","15.87","Wet Meadow","2018_Early","dense meadow","2018"
"2685",13479,"GBW6",-118.6660823,36.73288038,1.6,NA,NA,"1.6","Wet Meadow","2018_Early","dense meadow","2018"
"2686",3563,"GB-W6",-118.6661722,36.73263276,6.41,1329,"[No GPS Lock]","near WPT 1129 (GPS 62)",NA,"2017_Early",NA,"2017"
"2687",3564,"GB-W6",-118.6661591,36.73263996,8.599999,1329,"[No GPS Lock]","under few inches litter",NA,"2017_Early",NA,"2017"
"2688",3584,"GB-W6",-118.6661838,36.73266524,7.34,3255,"ZONE 00025","7.34",NA,"2017_Early",NA,"2017"
"2689",3585,"GB-W6",-118.6661707,36.73267244,11.72,3255,"ZONE 00025","11.72",NA,"2017_Early",NA,"2017"
"2690",13269,"GBW7",-118.6860062,36.73106513,3.74,1329,"[Unspecified Zone]","WPT 1252","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2691",13270,"GBW7",-118.6859938,36.73101495,0,3255,"ZONE 00050","This site was previously entered as ""GBM2"" but appears to be in a different location, so was renamed.","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2692",13271,"GBW7",-118.6860467,36.73104638,6.61,1329,"[Unspecified Zone]","6.61","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2693",13272,"GBW7",-118.6860343,36.73099955,0.49,3255,"ZONE 00050","0.49","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2694",13273,"GBW7",-118.6860871,36.73103433,4.13,1329,"[Unspecified Zone]","under 5"" litter","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2695",13274,"GBW7",-118.6860747,36.73098415,6.52,3255,"ZONE 00050","6.52","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2696",13275,"GBW7",-118.6861152,36.73096875,1.05,3255,"ZONE 00050","1.05","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2697",13276,"GBW7",-118.6861276,36.73101893,3.6,NA,NA,"3.6","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2698",13277,"GBW7",-118.6861681,36.73100353,3.43,1329,"[Unspecified Zone]","3.43","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2699",13278,"GBW7",-118.6861556,36.73095335,2.14,3255,"ZONE 00050","2.14","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2700",13279,"GBW7",-118.6862085,36.73098813,8.900001,1329,"[Unspecified Zone]","8.9000009999999996","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2701",13280,"GBW7",-118.6861961,36.73093795,3.57,3255,"ZONE 00050","3.57","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2702",13281,"GBW7",-118.686249,36.73097273,10.14,1329,"[Unspecified Zone]","10.14","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2703",13282,"GBW7",-118.6862366,36.73092255,3.51,3255,"ZONE 00050","meadow N, lodgepole/fir S of transect","Conifer, fir and lodgepole","2018_Early","mixed conifer","2018"
"2704",13283,"GBW7",-118.6862895,36.73095733,9.84,1329,"[Unspecified Zone]","meadow N, lodgepole/fir S of transect","Wet Meadow","2018_Early","dense meadow","2018"
"2705",13284,"GBW7",-118.686277,36.73090715,4.2,3255,"ZONE 00050","4.2","Wet Meadow","2018_Early","dense meadow","2018"
"2706",13285,"GBW7",-118.6863299,36.73094192,9.160001,1329,"[Unspecified Zone]","9.1600009999999994","Wet Meadow","2018_Early","dense meadow","2018"
"2707",13286,"GBW7",-118.6863175,36.73089175,2.45,3255,"ZONE 00050","2.4500000000000002","Wet Meadow","2018_Early","dense meadow","2018"
"2708",13287,"GBW7",-118.6863704,36.73092652,2.37,1329,"[Unspecified Zone]","rotten log","Wet Meadow","2018_Early","dense meadow","2018"
"2709",13288,"GBW7",-118.686358,36.73087635,6.74,3255,"ZONE 00050","6.74","Wet Meadow","2018_Early","dense meadow","2018"
"2710",13289,"GBW7",-118.6864108,36.73091112,25.3,1329,"[Unspecified Zone]","25.3","Wet Meadow","2018_Early","dense meadow","2018"
"2711",13290,"GBW7",-118.6863984,36.73086095,9.72,3255,"ZONE 00050","9.7200000000000006","Wet Meadow","2018_Early","dense meadow","2018"
"2712",13291,"GBW7",-118.6864389,36.73084555,7.929999,3255,"ZONE 00050","7.9299989999999996","Wet Meadow","2018_Early","dense meadow","2018"
"2713",13292,"GBW7",-118.6864513,36.73089572,31.8,NA,NA,"31.8","Wet Meadow","2018_Early","dense meadow","2018"
"2714",13293,"GBW7",-118.6864918,36.73088032,33.91,1329,"[Unspecified Zone]","33.909999999999997","Wet Meadow","2018_Early","dense meadow","2018"
"2715",13294,"GBW7",-118.6864794,36.73083015,21.5,3255,"ZONE 00050","21.5","Wet Meadow","2018_Early","dense meadow","2018"
"2716",13295,"GBW7",-118.6865322,36.73086492,45,1329,"[Unspecified Zone]","45","Wet Meadow","2018_Early","dense meadow","2018"
"2717",13296,"GBW7",-118.6865198,36.73081475,33.42,3255,"ZONE 00050","33.42","Wet Meadow","2018_Early","dense meadow","2018"
"2718",13297,"GBW7",-118.6865727,36.73084952,55.55,1329,"[Unspecified Zone]","1000000000","Wet Meadow","2018_Early","dense meadow","2018"
"2719",13298,"GBW7",-118.6865603,36.73079935,48.38,3255,"ZONE 00050","48.38","Wet Meadow","2018_Early","dense meadow","2018"
"2720",13299,"GBW7",-118.6866132,36.73083412,55.55,1329,"[Unspecified Zone]","WPT 1253","Wet Meadow","2018_Early","dense meadow","2018"
"2721",13300,"GBW7",-118.6866007,36.73078395,56.47,3255,"ZONE 00050","56.47","Wet Meadow","2018_Early","dense meadow","2018"
"2722",3605,"HighSevDryMET",-118.690523,36.713342,17.39,1783,"[No GPS Lock]","Waypoint 1182 (GPS 64)","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2723",3606,"HighSevDryMET",-118.6906228,36.713349,15.84,1783,"ZONE 00098","15.84","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2724",3607,"HighSevDryMET",-118.6907225,36.713356,10.3,1783,"ZONE 00098","10.3","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2725",3608,"HighSevDryMET",-118.6908223,36.713363,10.85,1783,"ZONE 00098","10.85","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2726",3609,"HighSevDryMET",-118.690922,36.71337,1.37,1783,"[No GPS Lock]","Waypoint 1180 (GPS 64)","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2727",3610,"HighSevDryMET",-118.690512,36.7134165,29.66,1783,"[No GPS Lock]","29.66","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2728",3611,"HighSevDryMET",-118.6906118,36.7134235,40.85,1783,"ZONE 00098","40.85","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2729",3612,"HighSevDryMET",-118.6907115,36.7134305,23.74,1783,"ZONE 00098","23.74","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2730",3613,"HighSevDryMET",-118.6908113,36.7134375,10.16,1783,"ZONE 00098","10.16","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2731",3614,"HighSevDryMET",-118.690911,36.7134445,0.94,1783,"ZONE 00098","0.94","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2732",3615,"HighSevDryMET",-118.6907049,36.7134752,10.84,1783,"ZONE 00098","10.84","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2733",3616,"HighSevDryMET",-118.6907027,36.7134901,14,1783,"ZONE 00098","14","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2734",3617,"HighSevDryMET",-118.690501,36.713491,30.58,1783,"[No GPS Lock]","30.58","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2735",3618,"HighSevDryMET",-118.6906008,36.713498,19.56,1783,"ZONE 00098","19.559999999999999","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2736",3619,"HighSevDryMET",-118.6906606,36.7135022,13.49,1783,"ZONE 00098","13.49","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2737",3620,"HighSevDryMET",-118.6906806,36.7135036,15.1,1783,"ZONE 00098","15.1","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2738",3621,"HighSevDryMET",-118.6907005,36.713505,19.56,1783,"ZONE 00098","19.559999999999999","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2739",3622,"HighSevDryMET",-118.6907205,36.7135064,19.11,1783,"ZONE 00098","19.11","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2740",3623,"HighSevDryMET",-118.6907404,36.7135078,19.63,1783,"ZONE 00098","19.63","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2741",3624,"HighSevDryMET",-118.6908003,36.713512,13.64,1783,"ZONE 00098","13.64","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2742",3625,"HighSevDryMET",-118.6909,36.713519,4.83,1783,"ZONE 00098","4.83","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2743",3626,"HighSevDryMET",-118.6906983,36.7135199,14.44,1783,"ZONE 00098","14.44","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2744",3627,"HighSevDryMET",-118.6906961,36.7135348,17.62,1783,"ZONE 00098","17.62","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2745",3628,"HighSevDryMET",-118.69049,36.7135655,15.99,1783,"[No GPS Lock]","15.99","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2746",3629,"HighSevDryMET",-118.6905898,36.7135725,18.8,1783,"ZONE 00098","18.8","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2747",3630,"HighSevDryMET",-118.6906895,36.7135795,16.8,1783,"ZONE 00098","16.8","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2748",3631,"HighSevDryMET",-118.6907893,36.7135865,15.91,1783,"ZONE 00098","15.91","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2749",3632,"HighSevDryMET",-118.690889,36.7135935,7.45,1783,"ZONE 00098","7.45","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2750",3633,"HighSevDryMET",-118.690479,36.71364,13.5,1783,NA,"Waypoint 1183 (GPS 64)","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2751",3634,"HighSevDryMET",-118.6905788,36.713647,13.93,1783,"ZONE 00098","13.93","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2752",3635,"HighSevDryMET",-118.6906785,36.713654,14.73,1783,"ZONE 00098","14.73","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2753",3636,"HighSevDryMET",-118.6907783,36.713661,13.79,1783,"ZONE 00098","13.79","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2754",3637,"HighSevDryMET",-118.690878,36.713668,15.4,1783,"ZONE 00098","Waypoint 1181 (GPS 64)","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2755",3638,"HighSevDryMET",NA,NA,15.46,1783,"[No GPS Lock]","unknown location","Conifer, PICO Regen.","2017_Early","mixed conifer","2017"
"2756",5371,"HighSevDryMET",-118.690922,36.71337,4.07,3255,"ZONE 00048, ZONE 00049","under log debris. WPT 1180","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2757",5372,"HighSevDryMET",-118.690911,36.7134445,0,3255,"ZONE 00048, ZONE 00049","0","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2758",5373,"HighSevDryMET",-118.6909,36.713519,0,3255,"ZONE 00048, ZONE 00049","0","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2759",5374,"HighSevDryMET",-118.690889,36.7135935,1.32,3255,"ZONE 00048, ZONE 00049","1.32","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2760",5375,"HighSevDryMET",-118.690878,36.713668,0.76,3255,"ZONE 00048, ZONE 00049","WPT 1181","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2761",5376,"HighSevDryMET",-118.6908223,36.713363,2.68,3255,"ZONE 00049","2.68","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2762",5377,"HighSevDryMET",-118.6908113,36.7134375,1.58,3255,"ZONE 00049","1.58","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2763",5378,"HighSevDryMET",-118.6908003,36.713512,2.74,3255,"ZONE 00049","2.74","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2764",5379,"HighSevDryMET",-118.6907893,36.7135865,3.19,3255,"ZONE 00049","3.19","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2765",5380,"HighSevDryMET",-118.6907783,36.713661,5.91,3255,"ZONE 00049","under log","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2766",5381,"HighSevDryMET",-118.6907404,36.7135078,6.48,1783,"ZONE 00098","6.48","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2767",5382,"HighSevDryMET",-118.6907205,36.7135064,7.91,1783,"ZONE 00098","7.91","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2768",5383,"HighSevDryMET",-118.6907225,36.713356,0.61,3255,"ZONE 00049","0.61","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2769",5384,"HighSevDryMET",-118.6907115,36.7134305,7.18,3255,"ZONE 00049","7.18","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2770",5385,"HighSevDryMET",-118.6907049,36.7134752,7.85,1783,"[No GPS Lock]","7.85","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2771",5386,"HighSevDryMET",-118.6907027,36.7134901,2.99,1783,"ZONE 00098","2.99","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2772",5387,"HighSevDryMET",-118.6907005,36.713505,7,1783,"ZONE 00098","7","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2773",5388,"HighSevDryMET",-118.6906983,36.7135199,3.28,1783,"ZONE 00098","3.28","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2774",5389,"HighSevDryMET",-118.6906961,36.7135348,3.69,1783,"ZONE 00098","3.69","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
"2775",5390,"HighSevDryMET",-118.6906895,36.7135795,4.01,3255,"ZONE 00049","4.01","Conifer, PICO Regen.","2017_Late","mixed conifer","2017"
